,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,date_posted,days_listed
9328,15995.0,2016,ford f-150,excellent,8,gas,138736.0,automatic,pickup,grey,2019-04-15,16
9329,9999.0,2014,buick enclave,excellent,6,gas,178000.0,automatic,SUV,silver,2018-05-09,33
9330,13200.0,2016,ford escape,like new,4,gas,37294.0,automatic,SUV,grey,2019-03-08,39
9331,8399.0,2011,dodge grand caravan,excellent,6,gas,92000.0,automatic,mini-van,silver,2018-09-27,37
9332,8399.0,2011,dodge grand caravan,excellent,6,gas,106274.11,automatic,mini-van,silver,2018-12-02,78
9333,7299.0,2012,gmc acadia,excellent,6,gas,174000.0,automatic,SUV,blue,2018-06-27,16
9334,9999.0,2014,buick enclave,excellent,6,gas,106274.11,automatic,SUV,silver,2019-04-01,31
9335,7999.0,2010,buick enclave,excellent,6,gas,151000.0,automatic,SUV,white,2018-06-03,63
9336,15499.0,2018,honda civic,like new,4,gas,40000.0,manual,sedan,grey,2018-06-20,14
9337,5800.0,2012,chevrolet cruze,good,4,gas,85000.0,automatic,sedan,black,2019-03-05,33
9338,12500.0,2005,chevrolet silverado,excellent,8,gas,110000.0,automatic,pickup,white,2018-11-12,76
9339,21600.0,2017,chevrolet camaro lt coupe 2d,good,6,gas,28936.0,other,coupe,grey,2018-09-10,26
9340,15499.0,2011,chevrolet silverado 2500hd,good,8,gas,144593.0,automatic,pickup,white,2019-04-19,41
9341,8499.0,2011,acura tl,excellent,6,gas,189000.0,automatic,sedan,grey,2019-04-03,92
9342,3499.0,2005,chrysler town & country,excellent,6,gas,191000.0,automatic,mini-van,silver,2019-01-24,49
9343,9999.0,2014,buick enclave,excellent,6,gas,178000.0,automatic,SUV,white,2018-09-09,16
9344,2650.0,2006,bmw x5,good,8,gas,142000.0,automatic,SUV,grey,2018-09-27,9
9345,5390.0,2007,toyota camry,good,4,gas,130043.055,automatic,sedan,white,2018-10-13,31
9346,7750.0,2007,toyota camry,excellent,6,gas,185000.0,automatic,sedan,red,2018-12-09,31
9347,5500.0,2010,toyota corolla,good,4,gas,168810.0,automatic,sedan,silver,2019-02-12,41
9348,6900.0,2008,toyota rav4,good,6,gas,162385.0,automatic,SUV,red,2018-11-17,35
9349,3000.0,2010,volkswagen jetta,good,5,gas,173000.0,automatic,sedan,white,2019-03-01,24
9350,7300.0,2009,toyota camry le,excellent,4,gas,142018.0,automatic,sedan,silver,2018-11-11,65
9351,17800.0,2015,chevrolet silverado 1500,like new,8,gas,140.0,automatic,truck,custom,2018-05-23,36
9352,4500.0,2005,ford f-150,excellent,8,gas,67057.0,automatic,sedan,white,2018-05-07,58
9353,8400.0,2016,toyota corolla,good,4,gas,60000.0,automatic,sedan,silver,2018-10-15,42
9354,8995.0,2014,ford escape,excellent,4,gas,105726.0,automatic,SUV,red,2018-12-13,86
9355,5600.0,2015,nissan altima,good,4,gas,99000.0,automatic,sedan,white,2019-04-09,49
9356,7300.0,2008,toyota highlander,excellent,6,gas,188500.0,automatic,SUV,custom,2018-09-25,38
9357,21990.0,2014,jeep wrangler unlimited,like new,6,gas,89683.0,automatic,SUV,red,2019-01-27,18
9358,3200.0,2000,nissan frontier,good,4,gas,174000.0,manual,pickup,silver,2018-10-01,51
9359,12500.0,2005,gmc sierra 2500hd,good,8,gas,225255.0,automatic,truck,white,2018-09-14,31
9360,10900.0,2017,toyota camry le,excellent,4,gas,26000.0,automatic,sedan,white,2018-05-31,62
9361,11200.0,2016,honda civic,excellent,4,gas,56500.0,automatic,sedan,grey,2018-11-24,57
9362,25600.0,2017,ford mustang gt coupe 2d,good,8,gas,42957.0,other,coupe,black,2019-04-04,13
9363,1700.0,2002,subaru outback,fair,4,gas,193240.0,automatic,wagon,green,2018-11-15,34
9364,2400.0,2007,ford ranger,fair,6,gas,261000.0,automatic,truck,white,2018-08-26,44
9365,7900.0,2011,jeep liberty,like new,6,gas,89000.0,automatic,SUV,grey,2018-07-16,56
9366,14500.0,2011,ford f-250,good,8,gas,44500.0,automatic,truck,white,2018-06-14,26
9367,9000.0,2003,gmc sierra,excellent,8,gas,150000.0,automatic,pickup,red,2018-06-16,12
9368,2650.0,2004,nissan sentra,good,4,gas,141940.0,automatic,sedan,silver,2018-10-10,23
9369,13795.0,2015,ford taurus,excellent,6,gas,106274.11,automatic,sedan,silver,2018-09-04,12
9370,10895.0,2015,ram 1500,excellent,8,gas,180880.0,automatic,truck,black,2018-11-05,4
9371,14995.0,2011,ram 1500,excellent,8,gas,105464.0,automatic,truck,grey,2018-07-23,117
9372,9795.0,2018,nissan versa,excellent,4,gas,106274.11,automatic,sedan,white,2019-01-09,60
9373,20595.0,2014,chevrolet silverado 1500,excellent,8,gas,113703.0,automatic,truck,white,2018-09-16,23
9374,14295.0,2014,buick enclave,excellent,6,gas,114856.0,automatic,SUV,white,2019-02-06,62
9375,4250.0,2001,jeep grand cherokee laredo,excellent,6,gas,268982.0,automatic,SUV,white,2019-02-18,29
9376,5975.0,2008,ford escape,excellent,6,gas,120012.0,automatic,SUV,white,2019-02-15,41
9377,8900.0,2010,ford f-150,excellent,8,gas,196127.0,automatic,truck,white,2018-05-27,22
9378,16995.0,2011,chevrolet silverado 1500,excellent,8,gas,130954.0,automatic,truck,silver,2018-07-23,49
9379,41995.0,2018,jeep wrangler unlimited,excellent,6,gas,21500.0,automatic,SUV,black,2018-12-14,52
9380,13990.0,2006,ford f250,excellent,8,diesel,202078.0,automatic,truck,white,2019-03-02,6
9381,11500.0,2012,acura tl,excellent,6,gas,106274.11,automatic,sedan,black,2018-10-16,38
9382,16999.0,2008,chevrolet silverado,excellent,8,diesel,227920.0,automatic,truck,custom,2018-12-01,33
9383,4495.0,2010,honda accord,like new,4,gas,160000.0,automatic,coupe,black,2019-02-02,8
9384,8499.0,2013,toyota corolla,excellent,4,gas,102.0,automatic,sedan,white,2018-12-28,86
9385,22500.0,2012,ford f350 super duty,like new,8,diesel,376900.0,automatic,truck,white,2018-05-12,29
9386,1000.0,2018,chevrolet malibu,like new,4,gas,78822.49,automatic,sedan,grey,2019-02-10,14
9387,10995.0,2016,nissan rogue,like new,6,gas,56000.0,automatic,SUV,red,2018-09-12,13
9388,10999.0,2008,ford f250 super duty,excellent,8,gas,75592.0,automatic,pickup,white,2018-11-27,29
9389,7299.0,2012,gmc acadia,excellent,6,gas,174000.0,automatic,SUV,white,2019-02-13,94
9390,33000.0,1970,chevrolet corvette,excellent,8,gas,106274.11,manual,convertible,blue,2018-12-21,50
9391,6500.0,1988,dodge dakota,excellent,6,gas,202000.0,automatic,pickup,silver,2019-01-24,20
9392,6000.0,2008,toyota camry le,excellent,4,gas,118000.0,automatic,sedan,grey,2018-08-25,80
9393,4975.0,2007,honda civic,good,4,gas,156335.0,automatic,sedan,grey,2018-05-14,13
9394,5975.0,2017,nissan versa,good,4,gas,94100.0,automatic,sedan,white,2019-03-27,8
9395,7300.0,2013,honda civic lx,like new,4,gas,132294.0,automatic,sedan,grey,2018-11-24,39
9396,15000.0,2015,chevrolet malibu,like new,4,gas,75400.0,automatic,sedan,custom,2019-01-12,22
9397,15000.0,2016,nissan altima,like new,4,gas,79500.0,automatic,sedan,grey,2018-08-31,50
9398,7900.0,2010,chevrolet traverse,excellent,6,gas,127434.0,automatic,SUV,red,2019-01-16,7
9399,5900.0,2002,honda civic,excellent,4,gas,154727.0,manual,sedan,white,2019-04-11,52
9400,5900.0,2010,ford focus,excellent,4,gas,85109.0,automatic,sedan,white,2019-04-19,32
9401,11900.0,2013,honda cr-v,excellent,4,gas,47121.0,automatic,SUV,silver,2019-01-10,104
9402,6000.0,1997,ford f350 super duty,excellent,8,diesel,106274.11,automatic,pickup,white,2019-04-05,29
9403,2490.0,2004,hyundai sonata,good,4,gas,130043.055,automatic,sedan,white,2019-02-19,17
9404,22695.0,2016,ram 1500,like new,8,gas,27674.0,automatic,truck,white,2018-12-25,11
9405,9750.0,2016,ford fusion se,excellent,4,gas,119675.0,automatic,sedan,white,2018-07-31,16
9406,13995.0,2018,ford taurus,excellent,6,gas,54563.0,automatic,sedan,silver,2018-10-23,13
9407,16995.0,2018,dodge grand caravan,excellent,6,gas,45677.0,automatic,van,white,2018-12-20,9
9408,15500.0,2014,honda odyssey,excellent,6,gas,108898.0,automatic,van,grey,2018-08-09,55
9409,15995.0,2018,chevrolet cruze,excellent,4,gas,10327.0,automatic,sedan,grey,2018-08-29,62
9410,8499.0,2010,chevrolet silverado 1500,excellent,8,gas,177000.0,automatic,pickup,red,2018-09-23,50
9411,15499.0,2018,honda civic,like new,4,gas,40000.0,manual,sedan,grey,2018-09-17,31
9412,8995.0,2015,toyota corolla,good,4,gas,91685.0,automatic,other,green,2018-12-02,7
9413,4200.0,2001,honda accord,like new,6,gas,105000.0,automatic,coupe,custom,2018-12-12,42
9414,13999.0,2017,toyota corolla,excellent,4,gas,43419.0,automatic,sedan,silver,2018-10-13,25
9415,26999.0,2017,chevrolet silverado 1500,excellent,8,gas,36700.0,automatic,truck,white,2018-06-13,60
9416,11290.0,2013,honda pilot,good,6,gas,160264.0,automatic,other,black,2019-04-05,16
9417,4390.0,2008,jeep grand cherokee,good,6,gas,175044.0,automatic,other,black,2019-03-19,6
9418,5490.0,2007,jeep grand cherokee,excellent,6,gas,131328.0,automatic,SUV,grey,2019-01-13,29
9419,6490.0,2008,toyota rav4,good,4,gas,156390.0,automatic,other,green,2019-01-08,10
9420,12490.0,2008,ford f-150,excellent,8,gas,73165.0,automatic,pickup,black,2018-11-28,22
9421,2500.0,1999,honda civic,excellent,4,gas,166694.0,automatic,sedan,silver,2018-09-24,55
9422,11900.0,2017,hyundai elantra,excellent,4,gas,67192.0,automatic,sedan,silver,2018-12-13,34
9423,19900.0,2008,ford f250,excellent,8,gas,149661.0,automatic,truck,grey,2018-12-02,32
9424,6990.0,2016,ford focus se,like new,4,gas,70699.0,manual,sedan,silver,2018-09-29,44
9425,6500.0,2006,honda accord,like new,6,gas,94199.0,automatic,sedan,grey,2019-01-12,34
9426,4800.0,2005,acura tl,excellent,6,gas,106274.11,automatic,sedan,silver,2018-09-25,36
9427,6285.0,2010,kia soul,good,4,gas,146843.0,automatic,wagon,grey,2019-01-24,27
9428,7490.0,2013,kia sorento,excellent,4,gas,97670.0,automatic,SUV,grey,2019-01-15,70
9429,6300.0,2005,chevrolet silverado 2500hd,good,8,gas,275000.0,automatic,pickup,white,2018-05-07,8
9430,8499.0,2011,acura tl,excellent,6,gas,189000.0,automatic,sedan,grey,2018-12-21,17
9431,15295.0,2018,nissan sentra,excellent,4,gas,43307.0,automatic,sedan,silver,2018-12-25,64
9432,17900.0,2008,ford f350,excellent,8,diesel,188659.0,automatic,truck,black,2018-05-02,72
9433,13995.0,2008,chevrolet tahoe,good,8,gas,148509.0,automatic,SUV,black,2018-10-19,36
9434,37500.0,2016,ram 2500,good,6,diesel,130043.055,automatic,truck,grey,2018-07-29,65
9435,9500.0,2006,chevrolet silverado,excellent,8,gas,167000.0,automatic,pickup,white,2018-10-15,14
9436,8995.0,2000,chevrolet silverado,good,8,gas,187543.0,automatic,truck,white,2018-11-14,40
9437,4995.0,2010,chevrolet impala,good,6,gas,112000.0,automatic,sedan,silver,2018-07-08,24
9438,12900.0,2015,dodge charger,excellent,6,gas,106274.11,automatic,sedan,black,2018-10-04,20
9439,1700.0,2007,dodge grand caravan,good,6,gas,121000.0,other,mini-van,grey,2018-08-07,43
9440,3999.0,2014,nissan versa,excellent,4,gas,149000.0,automatic,hatchback,blue,2018-10-29,90
9441,1000.0,2004,volkswagen passat,fair,6,gas,180000.0,automatic,sedan,silver,2019-01-12,83
9442,10495.0,2013,ford explorer,excellent,6,gas,112218.0,automatic,other,grey,2018-05-13,88
9443,23500.0,2014,gmc sierra 1500,excellent,8,gas,89844.0,automatic,truck,black,2018-06-24,9
9444,15995.0,2012,chevrolet silverado 1500,excellent,8,other,122506.0,automatic,pickup,blue,2019-02-22,29
9445,5500.0,2008,ford mustang,excellent,6,gas,117000.0,automatic,coupe,red,2018-05-19,16
9446,9699.0,2010,ford f-150,excellent,8,gas,106274.11,automatic,pickup,blue,2018-07-08,13
9447,8499.0,2011,acura tl,excellent,6,gas,189000.0,automatic,sedan,grey,2018-09-21,39
9448,18995.0,2015,chevrolet silverado 1500,excellent,6,gas,61718.0,automatic,truck,red,2018-09-19,103
9449,6995.0,2011,gmc sierra 1500,excellent,6,gas,188571.0,automatic,pickup,white,2018-06-30,22
9450,12999.0,2016,toyota camry,like new,4,gas,80000.0,automatic,sedan,blue,2018-08-10,19
9451,26999.0,2017,chevrolet silverado 1500,excellent,8,gas,36700.0,automatic,truck,white,2018-08-27,2
9452,16995.0,2017,subaru forester,excellent,4,gas,39913.0,automatic,SUV,white,2018-10-23,48
9453,4200.0,2007,toyota camry,excellent,4,gas,212000.0,automatic,sedan,silver,2018-05-26,38
9454,12950.0,2011,ford f-150,excellent,8,gas,149014.0,automatic,truck,silver,2018-09-22,8
9455,9995.0,2007,toyota tundra,excellent,6,gas,121850.0,automatic,truck,grey,2018-12-07,41
9456,8995.0,2012,nissan rogue,excellent,4,gas,51480.0,automatic,other,grey,2018-06-29,30
9457,3500.0,2003,nissan altima,good,4,gas,105000.0,automatic,sedan,silver,2019-04-04,77
9458,7495.0,2007,honda cr-v,excellent,4,gas,151640.0,automatic,van,silver,2018-12-02,37
9459,19500.0,2018,jeep cherokee,like new,6,gas,15800.0,automatic,SUV,blue,2019-02-25,17
9460,4600.0,2008,toyota camry,good,6,gas,154808.0,automatic,sedan,grey,2018-10-07,37
9461,5999.0,2010,honda accord,excellent,4,gas,188000.0,automatic,coupe,blue,2018-11-14,31
9462,8499.0,2010,chevrolet silverado 1500,excellent,8,gas,177000.0,automatic,pickup,red,2018-10-17,11
9463,3200.0,1989,chevrolet camaro,good,8,gas,118224.0,automatic,coupe,red,2018-12-13,35
9464,13900.0,2013,gmc acadia,excellent,6,gas,106274.11,automatic,SUV,black,2018-05-08,30
9465,7900.0,2009,toyota camry,excellent,4,gas,64000.0,automatic,sedan,white,2019-02-12,16
9466,6490.0,2012,toyota camry le,excellent,4,gas,149295.0,automatic,sedan,silver,2018-07-12,43
9467,4500.0,1995,chevrolet silverado 1500,good,8,gas,170220.0,manual,pickup,white,2018-08-05,3
9468,16800.0,2016,nissan rogue,like new,4,gas,34000.0,automatic,SUV,silver,2018-12-05,25
9469,24300.0,2013,toyota tacoma,excellent,6,gas,68358.0,automatic,truck,white,2018-06-04,46
9470,12950.0,2011,ford f-150,excellent,8,gas,149014.0,automatic,truck,silver,2019-02-19,147
9471,1.0,2018,gmc acadia,excellent,10,gas,26152.0,other,SUV,white,2018-11-14,37
9472,1.0,2015,toyota sienna,excellent,6,gas,106274.11,automatic,van,black,2018-08-29,5
9473,1.0,2015,ford edge,excellent,6,gas,24897.0,automatic,SUV,black,2018-08-19,19
9474,1.0,2018,chevrolet tahoe,excellent,8,gas,1003.0,automatic,SUV,black,2018-06-12,42
9475,9395.0,2008,ford edge,excellent,6,gas,98533.0,automatic,SUV,black,2018-06-01,76
9476,7995.0,2009,nissan murano,excellent,6,gas,114487.0,automatic,SUV,brown,2018-09-01,49
9477,1.0,2014,chevrolet camaro,excellent,10,gas,62801.0,other,coupe,red,2018-11-24,13
9478,6795.0,2003,toyota 4runner,excellent,8,gas,180887.0,automatic,SUV,black,2018-11-11,20
9479,23995.0,2015,toyota tundra,excellent,8,gas,60203.0,other,truck,white,2018-08-10,22
9480,1.0,2018,nissan maxima,excellent,6,gas,18004.0,automatic,sedan,white,2018-06-15,46
9481,9995.0,2013,subaru outback,excellent,4,gas,99577.0,automatic,SUV,white,2019-02-22,50
9482,6995.0,2010,toyota corolla,excellent,4,gas,125000.0,automatic,sedan,silver,2018-05-07,60
9483,11995.0,2002,jeep wrangler,excellent,6,gas,86000.0,manual,SUV,red,2018-07-19,29
9484,6995.0,2005,subaru outback,excellent,4,gas,113000.0,automatic,wagon,green,2018-09-03,34
9485,13995.0,2004,jeep wrangler,excellent,6,gas,75000.0,manual,SUV,black,2018-10-17,36
9486,7250.0,2010,dodge grand caravan,excellent,6,gas,106274.11,automatic,mini-van,white,2018-09-03,34
9487,1.0,2014,jeep wrangler,excellent,10,gas,84902.0,other,SUV,black,2018-10-05,86
9488,1.0,2016,toyota tundra,excellent,8,gas,23042.0,automatic,truck,black,2019-03-09,63
9489,1.0,2017,toyota corolla,excellent,4,gas,27295.0,automatic,sedan,white,2019-01-21,17
9490,1.0,2018,toyota highlander,excellent,6,gas,106274.11,automatic,SUV,silver,2018-09-08,22
9491,1.0,2019,dodge charger,excellent,6,gas,18485.0,automatic,sedan,white,2019-01-03,55
9492,1.0,2017,jeep grand cherokee,excellent,10,gas,106274.11,other,SUV,white,2018-07-23,5
9493,11250.0,2008,chevrolet silverado 1500,excellent,8,gas,148123.0,automatic,truck,silver,2018-06-21,8
9494,12000.0,2010,ford f150,excellent,8,gas,129500.0,automatic,truck,grey,2019-01-15,10
9495,7999.0,2010,ford edge,excellent,6,gas,47467.0,automatic,SUV,silver,2018-11-15,40
9496,14995.0,2015,volkswagen passat,like new,4,gas,39000.0,automatic,sedan,white,2018-06-22,31
9497,4800.0,2001,ford f250,good,8,gas,130043.055,automatic,pickup,green,2018-11-14,63
9498,19995.0,2014,nissan frontier,like new,6,gas,51596.0,automatic,truck,white,2018-11-16,26
9499,11750.0,2010,bmw x5,excellent,6,gas,92350.0,automatic,SUV,black,2018-08-20,30
9500,13994.0,2017,ford escape,excellent,4,gas,51251.0,automatic,SUV,grey,2018-07-28,6
9501,9990.0,2009,ford f150,excellent,8,gas,137256.0,automatic,truck,white,2018-10-08,32
9502,16989.0,2013,chevrolet silverado 1500,excellent,8,gas,106274.11,automatic,pickup,blue,2019-04-06,61
9503,20700.0,2013,chevrolet silverado 1500,excellent,8,gas,106274.11,other,sedan,custom,2018-11-16,110
9504,9875.0,2010,ford ranger,excellent,6,gas,106274.11,automatic,pickup,white,2018-08-24,17
9505,10799.0,2011,toyota sienna,good,6,gas,118103.0,automatic,mini-van,white,2018-12-16,29
9506,2200.0,1977,gmc sierra 1500,fair,8,gas,136250.0,manual,pickup,white,2018-07-16,21
9507,24999.0,2016,honda odyssey,excellent,6,gas,53230.0,automatic,mini-van,black,2018-06-06,11
9508,2300.0,2002,volkswagen jetta,good,4,gas,148000.0,manual,sedan,red,2018-09-01,29
9509,12995.0,2014,honda cr-v,excellent,4,gas,106274.11,automatic,SUV,brown,2018-12-07,63
9510,10500.0,2003,ram 2500,good,6,diesel,130043.055,automatic,truck,blue,2019-04-06,57
9511,13450.0,2005,jeep wrangler,excellent,6,gas,113000.0,automatic,SUV,green,2018-08-03,10
9512,6000.0,2000,chevrolet silverado 1500,good,8,gas,188000.0,automatic,truck,black,2019-01-27,36
9513,8995.0,2013,hyundai sonata,like new,4,gas,107625.0,automatic,sedan,red,2018-07-23,7
9514,5000.0,2007,volkswagen passat,excellent,4,gas,112521.0,automatic,wagon,white,2018-08-23,12
9515,4000.0,2004,cadillac escalade,good,8,gas,156000.0,automatic,SUV,white,2018-06-12,35
9516,9299.0,2015,chevrolet cruze,good,4,gas,130043.055,automatic,other,blue,2018-11-07,56
9517,9299.0,2015,chevrolet cruze,good,4,gas,130043.055,automatic,other,blue,2018-11-05,20
9518,8999.0,2011,nissan maxima,good,6,gas,98127.0,automatic,other,white,2018-09-20,7
9519,10299.0,2013,nissan rogue,excellent,4,gas,73000.0,automatic,SUV,red,2018-08-13,49
9520,2999.0,2000,ford f250 super duty,good,8,diesel,150407.0,automatic,pickup,blue,2018-12-22,13
9521,2000.0,2010,hyundai sonata,good,4,gas,174000.0,automatic,sedan,blue,2019-01-19,88
9522,4800.0,2007,toyota prius,like new,4,gas,147000.0,automatic,hatchback,grey,2019-03-28,39
9523,9900.0,2016,ford fusion se,like new,4,gas,107008.0,automatic,sedan,silver,2019-01-14,6
9524,26600.0,2016,ford mustang gt coupe 2d,good,8,gas,31100.0,other,coupe,black,2018-08-12,8
9525,5000.0,2007,acura tl,good,6,gas,188000.0,automatic,sedan,silver,2019-04-18,35
9526,14999.0,2017,toyota corolla,excellent,4,gas,106274.11,automatic,sedan,grey,2018-09-14,55
9527,6995.0,2006,honda cr-v,excellent,4,gas,127162.0,automatic,SUV,blue,2018-09-04,52
9528,4495.0,2005,toyota camry,excellent,4,gas,163594.0,automatic,sedan,silver,2018-12-19,27
9529,7495.0,2007,toyota camry,excellent,6,gas,93136.0,automatic,sedan,white,2018-05-10,106
9530,6995.0,2010,honda accord,excellent,4,gas,155134.0,automatic,sedan,grey,2018-05-23,19
9531,13590.0,2010,cadillac escalade,like new,8,gas,78822.49,automatic,SUV,black,2018-12-11,23
9532,12999.0,2015,chevrolet equinox,excellent,6,gas,86853.0,automatic,SUV,black,2018-10-28,31
9533,1200.0,2006,honda odyssey,fair,6,gas,224274.0,automatic,mini-van,blue,2019-03-05,76
9534,8500.0,1986,chevrolet silverado,excellent,8,gas,106274.11,automatic,pickup,red,2019-02-20,13
9535,20000.0,2005,chevrolet silverado 2500hd,excellent,8,diesel,136000.0,automatic,pickup,silver,2018-12-21,24
9536,4800.0,2002,chevrolet silverado 1500,excellent,8,gas,106274.11,automatic,truck,black,2018-12-16,14
9537,17500.0,2016,toyota tacoma,excellent,4,gas,106274.11,automatic,truck,white,2018-11-17,39
9538,2900.0,2008,chevrolet malibu,good,6,gas,105000.0,automatic,sedan,brown,2019-03-01,41
9539,18000.0,2018,chevrolet malibu,like new,4,gas,3063.0,automatic,sedan,white,2018-11-07,43
9540,23000.0,2003,ford f150,excellent,8,gas,103000.0,automatic,truck,black,2018-06-28,94
9541,14000.0,2006,ford f-250,good,8,diesel,162391.0,automatic,truck,white,2018-09-17,39
9542,3500.0,2007,honda pilot,excellent,6,gas,186071.0,automatic,SUV,green,2019-04-08,5
9543,4250.0,2012,nissan versa,excellent,4,gas,118000.0,automatic,sedan,grey,2019-01-23,1
9544,18500.0,2016,toyota tacoma,excellent,4,gas,51602.0,automatic,truck,white,2018-06-27,48
9545,18995.0,2017,toyota tacoma,excellent,4,gas,50209.0,automatic,truck,white,2018-06-17,19
9546,9999.0,2014,buick enclave,excellent,6,gas,178000.0,automatic,SUV,silver,2018-12-12,32
9547,11750.0,2010,bmw x5,excellent,6,gas,92350.0,automatic,SUV,black,2018-09-21,10
9548,26900.0,2011,ford f350,excellent,8,diesel,106274.11,automatic,truck,white,2018-08-15,59
